method,seed,config,logpsd_L_all,logpsd_L_low,logpsd_L_mid,logpsd_L_high,logpsd_R_all,logpsd_R_low,logpsd_R_mid,logpsd_R_high,logpsd_W_all,logpsd_W_low,logpsd_W_mid,logpsd_W_high,logpsd_mean_all
seg-only,0,"(1.5, 8.0, 0.7, 0.0)",0.21988338232040405,0.02083333395421505,0.23310516774654388,0.2985308766365051,0.2468932867050171,0.045960187911987305,0.17855027318000793,0.4079746901988983,0.22990694642066956,0.029795687645673752,0.1367601603269577,0.4154127836227417,0.23222787181536356
seg-only,0,"(1.5, 8.0, 0.7, 0.3)",0.11861245334148407,0.01842576265335083,0.135480135679245,0.14798478782176971,0.1683519184589386,0.02640366554260254,0.15408886969089508,0.24812956154346466,0.17933928966522217,0.03910255432128906,0.1638636291027069,0.2595396041870117,0.15543455382188162
seg-only,0,"(1.5, 8.0, 0.7, 0.3)",0.22448259592056274,0.04193538427352905,0.20217254757881165,0.3310452401638031,0.23715132474899292,0.025035103783011436,0.14111843705177307,0.4310839772224426,0.20334070920944214,0.018592676147818565,0.1600325107574463,0.33191725611686707,0.22165820995966592
seg-only,0,"(1.5, 8.0, 0.7, 0.3)",0.20822033286094666,0.03320743888616562,0.24361278116703033,0.25360313057899475,0.2835846245288849,0.034778714179992676,0.24060192704200745,0.44140079617500305,0.2097381055355072,0.03653296083211899,0.20240946114063263,0.29700762033462524,0.23384768764177957
seg-only,0,"(1.5, 8.0, 0.7, 0.3)",0.16529631614685059,0.0669017881155014,0.1796235889196396,0.19638191163539886,0.181693896651268,0.049822866916656494,0.10309351980686188,0.32115787267684937,0.19633552432060242,0.062241218984127045,0.19428014755249023,0.2602806091308594,0.18110857903957367
seg-only,0,"(1.5, 8.0, 0.7, 0.3)",0.23756913840770721,0.0607619509100914,0.12462633103132248,0.4321153163909912,0.17456096410751343,0.051739513874053955,0.15164335072040558,0.2541654109954834,0.18090201914310455,0.04518429562449455,0.14427275955677032,0.2801702320575714,0.1976773738861084
seg-only,0,"(1.5, 8.0, 0.7, 0.3)",0.2104954719543457,0.05332150310277939,0.17948532104492188,0.3140474855899811,0.23091554641723633,0.044417064636945724,0.27084046602249146,0.2770668566226959,0.27984189987182617,0.04561096429824829,0.22509968280792236,0.4426906704902649,0.2404176394144694
seg-only,0,"(1.5, 8.0, 0.7, 0.3)",0.13305437564849854,0.044036369770765305,0.16880916059017181,0.1383848339319229,0.1837049424648285,0.020289024338126183,0.11082926392555237,0.3320033848285675,0.1780419647693634,0.04702629894018173,0.1944025307893753,0.22215016186237335,0.16493376096089682
seg-only,0,"(1.5, 8.0, 0.7, 0.3)",0.18588533997535706,0.03651925176382065,0.1854529082775116,0.2552559971809387,0.2170661985874176,0.0465085506439209,0.1610291302204132,0.3518221974372864,0.24703973531723022,0.033333539962768555,0.2713630497455597,0.3213500380516052,0.21666375796000162
seg-only,0,"(1.5, 8.0, 0.7, 0.3)",0.1540585160255432,0.02664303407073021,0.1799355149269104,0.18698865175247192,0.14834606647491455,0.034554582089185715,0.11509411782026291,0.23411718010902405,0.2205900251865387,0.027147870510816574,0.17605556547641754,0.3544055223464966,0.1743315358956655
seg-only,0,"(1.5, 8.0, 0.7, 0.3)",0.17631421983242035,0.04927980899810791,0.1707194298505783,0.2405402511358261,0.2038903385400772,0.036464136093854904,0.1524682492017746,0.3325860798358917,0.2244398444890976,0.05224069207906723,0.20830224454402924,0.32005399465560913,0.2015481342871984
seg-only,0,"(1.5, 8.0, 0.7, 0.3)",0.17614558339118958,0.038163088262081146,0.14894896745681763,0.26702648401260376,0.15919311344623566,0.04353588819503784,0.09504558145999908,0.27672091126441956,0.140539288520813,0.05080870911478996,0.1523858904838562,0.17010682821273804,0.15862599511941275
seg-only,0,"(1.5, 8.0, 0.7, 0.3)",0.18917866051197052,0.035717546939849854,0.18282830715179443,0.2663572430610657,0.2266879379749298,0.023662269115447998,0.18739855289459229,0.3596814274787903,0.25594815611839294,0.036999426782131195,0.20317335426807404,0.4097762703895569,0.22393825153509775
seg-only,0,"(1.5, 8.0, 0.7, 0.3)",0.2375190556049347,0.026259660720825195,0.2635093033313751,0.30903318524360657,0.19496957957744598,0.03555943816900253,0.1112852469086647,0.3522278070449829,0.21833588182926178,0.03010924719274044,0.19626688957214355,0.327278733253479,0.21694150567054749
seg-only,0,"(1.5, 8.0, 0.7, 0.3)",0.1956709921360016,0.06076248735189438,0.14192450046539307,0.31168296933174133,0.1889495849609375,0.029238980263471603,0.16399134695529938,0.2876204252243042,0.19583436846733093,0.05393741652369499,0.10254079848527908,0.3546188473701477,0.19348498185475668
seg-only,0,"(1.5, 8.0, 0.7, 0.3)",0.16806960105895996,0.05558238551020622,0.15414829552173615,0.23390811681747437,0.1800037920475006,0.020234566181898117,0.11911756545305252,0.3146296739578247,0.16928832232952118,0.08356126397848129,0.1830459088087082,0.19509708881378174,0.17245390514532724
seg-only,0,"(1.5, 8.0, 0.7, 0.6)",0.13405469059944153,0.0602496862411499,0.15556126832962036,0.14661197364330292,0.16599345207214355,0.05340002104640007,0.1500426083803177,0.23391050100326538,0.30462008714675903,0.0774502158164978,0.1985180675983429,0.515569806098938,0.20155607660611471
seg-only,0,"(1.5, 8.0, 0.7, 0.6)",0.2024499475955963,0.03706330060958862,0.10728368908166885,0.37394851446151733,0.184488445520401,0.029953619465231895,0.15346486866474152,0.28683581948280334,0.22359222173690796,0.06883327662944794,0.17246221005916595,0.3461494445800781,0.20351020495096842
seg-only,0,"(1.5, 8.0, 0.7, 0.6)",0.1349366307258606,0.06541423499584198,0.1613783836364746,0.1405821591615677,0.24089184403419495,0.022741079330444336,0.18998423218727112,0.3924844563007355,0.22809453308582306,0.06890656799077988,0.19659219682216644,0.33306819200515747,0.20130766928195953
