method,edge_mae,ler_mae,lwr_mae
Classical: Threshold + sub-pixel,0.28400590114044233,0.0795876153571351,0.15376465026800812
Classical: Threshold + sub-pixel,0.29023775430863546,0.0885351442776795,0.12644883487898229
Classical: Threshold + sub-pixel,0.27521295827928816,0.07527389439352161,0.10705377578699737
Classical: Threshold + sub-pixel,0.29831925456597325,0.09230072726688288,0.15629580065017556
Classical: Threshold + sub-pixel,0.2905302782656356,0.08813083066084049,0.16003440624936038
Classical: Threshold + sub-pixel,0.28997781714742427,0.08007829118257559,0.1461487754116435
Classical: Threshold + sub-pixel,0.2946656639547634,0.09740823757845629,0.18335513458994246
Classical: Threshold + sub-pixel,0.28083378354987354,0.0867815855129378,0.1589053714253379
Classical: Threshold + sub-pixel,0.2865040976545622,0.07089496242727278,0.11991382095156844
Classical: Threshold + sub-pixel,0.2842696811150073,0.08325571622144146,0.1376882637787702
