image,gt_source,kind,n_rows,sigma_L,sigma_R,sigma_W,mean_linewidth,xi_L,alpha_L,xi_R,alpha_R,xi_W,alpha_W
/home/sepuhopar/SEM/data/16895427/data/images/a50d07ada0434445be101016e4fe33c6.jpg,/home/sepuhopar/SEM/data/16895427/data/masks/a50d07ada0434445be101016e4fe33c6.png,mask,480,108.62762861210622,59.67630266031832,122.59643660948282,192.68020833333333,17.122597613206583,0.9499999999999967,8.238125039586457,0.9499999998625366,12.113918294164511,0.577378256153429
/home/sepuhopar/SEM/data/16895427/data/images/0149a2fcc66647119759fddb9ec44061.jpg,/home/sepuhopar/SEM/data/16895427/data/masks/0149a2fcc66647119759fddb9ec44061.png,mask,480,84.02579076392854,89.46411157677548,61.72436068245487,36.3875,13.00140503968785,0.9499999951539307,13.075980531732046,0.9499999992388704,12.545164481598114,0.9499999987805321
/home/sepuhopar/SEM/data/16895427/data/images/44b691ece9644c99bfcc153bc0a9864d.jpg,/home/sepuhopar/SEM/data/16895427/data/masks/44b691ece9644c99bfcc153bc0a9864d.png,mask,480,61.172181493408566,61.64897599778325,18.95210748465234,15.866666666666667,13.601591426706026,0.9499999999677595,13.756783328167414,0.9499999999985097,12.86040330827123,0.9499999993811078
/home/sepuhopar/SEM/data/16895427/data/images/d1147ea97bb0410487f432a49def8265.jpg,/home/sepuhopar/SEM/data/16895427/data/masks/d1147ea97bb0410487f432a49def8265.png,mask,480,86.9413497699299,84.47193844991882,111.36216685692584,68.71041666666666,13.361105017486612,0.949999999993391,13.057962112954455,0.949999999893782,12.916146322248283,0.9499999994382426
/home/sepuhopar/SEM/data/16895427/data/images/e5c9e764a02344a7aadc34fac61d0f3a.jpg,/home/sepuhopar/SEM/data/16895427/data/masks/e5c9e764a02344a7aadc34fac61d0f3a.png,mask,480,43.865293465721386,42.932547934110595,28.122796634250218,21.70625,13.080423037338772,0.9499999998897503,13.134002134123948,0.9499999999999998,8.025131010199503,0.9499999999999998
/home/sepuhopar/SEM/data/16895427/data/images/39046b8e96ed4c2eafc28a4f1f622666.jpg,/home/sepuhopar/SEM/data/16895427/data/masks/39046b8e96ed4c2eafc28a4f1f622666.png,mask,480,26.63572768388886,23.04115140006961,6.715018634879732,11.035416666666666,15.280493303307795,0.9499999999235116,14.800297524656013,0.9499999999891436,13.627190065269001,0.9499999999999963
/home/sepuhopar/SEM/data/16895427/data/images/e272332d1326457280a6773bfe48cbb2.jpg,/home/sepuhopar/SEM/data/16895427/data/masks/e272332d1326457280a6773bfe48cbb2.png,mask,480,75.46809669168024,47.51295026962991,74.89824548702438,74.46770833333333,13.419261147085662,0.949999999890962,13.660177161373033,0.9499999999496888,13.288309788610274,0.949999999986117
/home/sepuhopar/SEM/data/16895427/data/images/ac2b8b1530214c5bbee802f6d57b58c2.jpg,/home/sepuhopar/SEM/data/16895427/data/masks/ac2b8b1530214c5bbee802f6d57b58c2.png,mask,480,121.8073411800317,139.46161228536243,86.50808343624715,111.43541666666667,12.236302940591079,0.9499999879890225,12.290280914136547,0.9499999956241933,12.122295777219964,0.9499999999999909
/home/sepuhopar/SEM/data/16895427/data/images/a388040b307b4184a532d3e5dda02ffc.jpg,/home/sepuhopar/SEM/data/16895427/data/masks/a388040b307b4184a532d3e5dda02ffc.png,mask,480,78.05515227824517,97.34986852511241,107.18080413475232,103.23125,11.883559295878971,0.9499999880437048,12.06967326106948,0.9499999998481616,12.618423573060555,0.9499999959786161
/home/sepuhopar/SEM/data/16895427/data/images/96e16114c7c74c748c7873d132aa8d7e.jpg,/home/sepuhopar/SEM/data/16895427/data/masks/96e16114c7c74c748c7873d132aa8d7e.png,mask,480,64.80615428174247,47.643530419007725,89.50021348722473,92.24375,6.8766439351947986,0.9499999999999998,13.143806574245593,0.9499999999198528,10.376373505936515,0.9499999999999921
