method,seed,config,logpsd_L_all,logpsd_L_low,logpsd_L_mid,logpsd_L_high,logpsd_R_all,logpsd_R_low,logpsd_R_mid,logpsd_R_high,logpsd_W_all,logpsd_W_low,logpsd_W_mid,logpsd_W_high,logpsd_mean_all
seg-only,0,"(1.5, 8.0, 0.3, 0.6)",0.09818647056818008,0.02821803092956543,0.10413291305303574,0.12453316152095795,0.12181761860847473,0.03565704822540283,0.1313941776752472,0.15200749039649963,0.21116729080677032,0.03816733881831169,0.19358563423156738,0.30859509110450745,0.14372379332780838
seg-only,0,"(1.5, 8.0, 0.3, 0.6)",0.1720190793275833,0.041292786598205566,0.09514939039945602,0.3092239797115326,0.14152035117149353,0.028004765510559082,0.1254064440727234,0.2100260853767395,0.1397230327129364,0.04169890284538269,0.1014355719089508,0.22325241565704346,0.15108748773733774
seg-only,0,"(1.5, 8.0, 0.3, 0.6)",0.1577410101890564,0.03207266330718994,0.10980334132909775,0.2636794447898865,0.16082164645195007,0.044456880539655685,0.11872214823961258,0.2566279470920563,0.1329161822795868,0.046274345368146896,0.14608673751354218,0.15973417460918427,0.1504929463068644
seg-only,0,"(1.5, 8.0, 0.3, 0.6)",0.19206267595291138,0.06450514495372772,0.11423205584287643,0.32876601815223694,0.16812871396541595,0.04564696550369263,0.09522714465856552,0.29756033420562744,0.18625184893608093,0.024411320686340332,0.20384006202220917,0.2433592826128006,0.18214774628480276
seg-only,0,"(1.5, 8.0, 0.3, 0.6)",0.13121500611305237,0.03779755160212517,0.09736543893814087,0.20818032324314117,0.1501149833202362,0.026644229888916016,0.14094278216362,0.2162737250328064,0.16322225332260132,0.042562149465084076,0.12265618145465851,0.2594776153564453,0.14818408091862997
seg-only,0,"(1.5, 8.0, 0.3, 0.6)",0.139260396361351,0.028859496116638184,0.12093432247638702,0.20854072272777557,0.14649997651576996,0.0478496178984642,0.08329553157091141,0.25523537397384644,0.21279028058052063,0.08162468671798706,0.2005237489938736,0.28559479117393494,0.1661835511525472
seg-only,0,"(1.5, 8.0, 0.3, -0.3)",0.1645110845565796,0.03846355527639389,0.13384516537189484,0.2533527910709381,0.19721531867980957,0.0417531356215477,0.13777868449687958,0.3284037411212921,0.19373410940170288,0.03604384511709213,0.12657058238983154,0.333677738904953,0.18515350421269736
seg-only,0,"(1.5, 8.0, 0.3, -0.3)",0.1966642290353775,0.03561002016067505,0.09715332090854645,0.3705078661441803,0.12373162060976028,0.03589383885264397,0.17101553082466125,0.11698825657367706,0.1294514685869217,0.0400947742164135,0.09972046315670013,0.20042406022548676,0.14994910607735315
seg-only,0,"(1.5, 8.0, 0.3, -0.3)",0.10984481871128082,0.03977726027369499,0.07462646812200546,0.17740201950073242,0.17717894911766052,0.03229270502924919,0.18521960079669952,0.23600883781909943,0.11098100244998932,0.03827699273824692,0.08703930675983429,0.16847838461399078,0.13266825675964355
seg-only,0,"(1.5, 8.0, 0.3, -0.3)",0.14201787114143372,0.0314333438873291,0.1051291897892952,0.229945570230484,0.1988135576248169,0.04696720838546753,0.11189158260822296,0.3558184802532196,0.1484178602695465,0.03570250794291496,0.09686233103275299,0.25199589133262634,0.16308309634526572
