method,edge_mae,ler_mae,lwr_mae
Classical: Threshold + sub-pixel,0.24154656665750174,0.045102033927905016,0.05669915014486726
Classical: Threshold + sub-pixel,0.2354027932078425,0.04294096172233963,0.057111380537341105
Classical: Threshold + sub-pixel,0.23041595688246258,0.056025305320034136,0.06046849046572511
Classical: Threshold + sub-pixel,0.24820231988253705,0.05324539569690834,0.07942157078463419
Classical: Threshold + sub-pixel,0.24249433757452638,0.04448966276586419,0.06152145154270716
Classical: Threshold + sub-pixel,0.24083416542951203,0.053227271882482774,0.0627350197407539
Classical: Threshold + sub-pixel,0.24399488289487464,0.05124694147062314,0.055337906526320424
Classical: Threshold + sub-pixel,0.23492234438236215,0.035051834153652095,0.033385148254650776
Classical: Threshold + sub-pixel,0.2416242065726175,0.04842288484191404,0.07403185346838859
Classical: Threshold + sub-pixel,0.2535032930140384,0.03380957869604251,0.05053754442550251
Classical: Threshold + sub-pixel,0.24682673233675576,0.03610952399712619,0.05329369896760916
Classical: Threshold + sub-pixel,0.23820978585491567,0.040616632032141387,0.07342384670579016
Classical: Threshold + sub-pixel,0.26351572427227565,0.060520848663830784,0.09150559081714604
Classical: Threshold + sub-pixel,0.25089315778918236,0.04501961474699612,0.06336381644582145
Classical: Threshold + sub-pixel,0.25510952221665095,0.03823076540074488,0.021329081997315757
Classical: Threshold + sub-pixel,0.27982183354814516,0.07141109902357756,0.10052823793214749
Classical: Threshold + sub-pixel,0.26482110200383524,0.04153698377467574,0.06509104496915485
Classical: Threshold + sub-pixel,0.26088872901162474,0.052004103868200646,0.058707319738709796
Classical: Threshold + sub-pixel,0.2604007787778689,0.04124683498084136,0.05371204702102772
Classical: Threshold + sub-pixel,0.23771606573028034,0.02584283088267536,0.007750424749109808
Classical: Threshold + sub-pixel,0.2326437697050664,0.04294061159469542,0.011612788743493807
Classical: Threshold + sub-pixel,0.24075632673822797,0.03929299975922418,0.009498137480829616
Classical: Threshold + sub-pixel,0.2370602050022501,0.05695146891184821,0.043009542007470536
Classical: Threshold + sub-pixel,0.24883721364860972,0.06360804297890377,0.04287736091790739
Classical: Threshold + sub-pixel,0.24578307470332197,0.043683537166098074,0.025938127695441127
Classical: Threshold + sub-pixel,0.23763920869813532,0.0733410257883208,0.026560454983006077
Classical: Threshold + sub-pixel,0.2458667581689846,0.05562067610725374,0.04743664313276619
Classical: Threshold + sub-pixel,0.2491476038291286,0.03571560345289415,0.043147119944150436
Classical: Threshold + sub-pixel,0.23423755692913156,0.045104628171513395,0.019345621564109905
Classical: Threshold + sub-pixel,0.2497494208777017,0.04584434958442152,0.02644255298622422
Classical: Threshold + sub-pixel,0.25274008883128807,0.0590639738288492,0.05103115940562564
Classical: Threshold + sub-pixel,0.2493115857090002,0.034570371016798385,0.013667123713347662
Classical: Threshold + sub-pixel,0.2500669545820131,0.05429279670690457,0.01814286312835467
Classical: Threshold + sub-pixel,0.2396597730679749,0.04975437196152144,0.005214298726238242
Classical: Threshold + sub-pixel,0.25273145318204315,0.024426436799451,0.0019134729708456533
Classical: Threshold + sub-pixel,0.2691913184414182,0.03155260738215693,0.032160089874856856
Classical: Threshold + sub-pixel,0.26391091602962236,0.03996609674585416,0.020464087652844798
Classical: Threshold + sub-pixel,0.2557769971509347,0.061369077430564856,0.03321083464362373
Classical: Threshold + sub-pixel,0.26786421627516477,0.05152116128915407,0.017834946530228102
Classical: Threshold + sub-pixel,0.17493618203794337,0.03170447180757652,0.05363416506488594
Classical: Threshold + sub-pixel,0.1692811739617084,0.02126739743268402,0.007971261574338584
Classical: Threshold + sub-pixel,0.18013489255201495,0.005790915154548548,0.0085954403820665
Classical: Threshold + sub-pixel,0.1747655212472501,0.02239247732392624,0.0010705938344282018
Classical: Threshold + sub-pixel,0.17741407348820543,0.020265589320041077,0.002958173001341713
Classical: Threshold + sub-pixel,0.18547268005046702,0.021734172308457866,0.0028523980074770527
Classical: Threshold + sub-pixel,0.1812223904255248,0.009874885991576487,0.004087408128388592
