detector,localization,k_n,edge_mae,ler_mae,lwr_mae
threshold,sub-pixel,5.443049218649101,1.3512599197189683,0.3098503863604749,0.41300799142015765
canny,pixel,5.443049218649101,1.5039889066444574,0.27482682713978734,0.36709416315957566
canny,sub-pixel,5.443049218649101,1.4648982687760244,0.23326470796429144,0.38012934169941714
threshold,pixel,5.443049218649101,1.3926316687681108,0.2565851259174453,0.4003217560615553
threshold,sub-pixel,5.443049218649101,1.3991605978976576,0.2581731413946873,0.3983404472993357
canny,pixel,5.443049218649101,1.523458644921197,0.34929498832360917,0.5529501758152162
canny,sub-pixel,5.443049218649101,1.5295485835370248,0.24178294975175485,0.38578558732078805
threshold,pixel,5.443049218649101,1.4094965607752141,0.28935793180211455,0.42843884510668806
threshold,sub-pixel,5.443049218649101,1.419640484816432,0.30978532900625855,0.4419511654994872
canny,pixel,5.443049218649101,1.5608373047586406,0.241270806848918,0.35191376266522756
canny,sub-pixel,5.443049218649101,1.5193657243484067,0.20701563100002007,0.31650870677664744
threshold,pixel,5.443049218649101,1.3509604877225112,0.2452826098871066,0.3435805189615204
threshold,sub-pixel,5.443049218649101,1.3525523955041832,0.2491251525478041,0.37859149171116857
canny,pixel,5.443049218649101,1.5248963102833266,0.3175732613196597,0.43538594216090454
canny,sub-pixel,5.443049218649101,1.473274453929582,0.24523007514164097,0.3443792694423342
threshold,pixel,5.443049218649101,1.3867665580656827,0.2817092360967768,0.4370373016149127
threshold,sub-pixel,5.443049218649101,1.3893228271052553,0.29804724261666715,0.47311717939566433
canny,pixel,5.443049218649101,1.535074140505921,0.31080648666293986,0.4938715387220385
canny,sub-pixel,5.443049218649101,1.5330484062445195,0.22264533054240543,0.3548762172918565
threshold,pixel,5.443049218649101,1.3382071194356793,0.29275834866058814,0.4464705293269078
threshold,sub-pixel,5.443049218649101,1.343706598276544,0.30791602304667476,0.4806536317253538
canny,pixel,5.443049218649101,1.469656874152757,0.3939832440902411,0.6084073740713054
canny,sub-pixel,5.443049218649101,1.486379889670108,0.28657317343191635,0.4399584978148465
threshold,pixel,5.443049218649101,1.3679403541017894,0.28354092276439413,0.17444945772380582
threshold,sub-pixel,5.443049218649101,1.3715723371543356,0.30724585374840263,0.20445448704702063
canny,pixel,5.443049218649101,1.4609233274954065,0.38421700379253576,0.3267151005376008
canny,sub-pixel,5.443049218649101,1.4527869554263932,0.29666085905643647,0.22741938302708653
threshold,pixel,5.443049218649101,1.3545293837345935,0.30465533867921957,0.3303428046608077
threshold,sub-pixel,5.443049218649101,1.3504416188557755,0.3207399433614512,0.3422893357474228
