method,config,edge_mae,ler_mae,lwr_mae,seed
seg-only,"(1.5, 20.0, 0.3, 0.3)",0.6668347716331482,0.24610328674316406,0.20397865772247314,0
seg-only,"(1.5, 20.0, 0.3, 0.3)",0.6463927626609802,0.15166401863098145,0.056586384773254395,0
seg-only,"(1.5, 20.0, 0.3, 0.3)",0.682163417339325,0.21110695600509644,0.28017961978912354,0
seg-only,"(1.5, 20.0, 0.3, 0.3)",0.658339649438858,0.23086947202682495,0.29627740383148193,0
seg-only,"(1.5, 20.0, 0.3, 0.3)",0.6799271106719971,0.27845990657806396,0.3031045198440552,0
seg-only,"(1.5, 20.0, 0.3, 0.3)",0.6539204120635986,0.23575842380523682,0.25144755840301514,0
seg-only,"(1.5, 20.0, 0.3, 0.3)",0.6621040403842926,0.20526742935180664,0.34962785243988037,0
seg-only,"(1.5, 20.0, 0.3, 0.3)",0.6817517578601837,0.24607157707214355,0.32455384731292725,0
seg-only,"(1.5, 20.0, 0.3, 0.6)",0.7232674956321716,0.17215043306350708,0.06525707244873047,0
seg-only,"(1.5, 20.0, 0.3, 0.6)",0.6594737470149994,0.2715755105018616,0.029119372367858887,0
seg-only,"(1.5, 20.0, 0.3, 0.6)",0.7016918063163757,0.14877372980117798,0.19579386711120605,0
seg-only,"(1.5, 20.0, 0.3, 0.6)",0.6566573083400726,0.2947455644607544,0.21228563785552979,0
seg-only,"(1.5, 20.0, 0.3, 0.6)",0.7018453180789948,0.2663235664367676,0.18800044059753418,0
seg-only,"(1.5, 20.0, 0.3, 0.6)",0.6876420974731445,0.3066054582595825,0.0654529333114624,0
seg-only,"(1.5, 20.0, 0.3, 0.6)",0.7256607413291931,0.2558397650718689,0.20526015758514404,0
seg-only,"(1.5, 20.0, 0.3, 0.6)",0.6787257790565491,0.23538535833358765,0.13173437118530273,0
seg-only,"(1.5, 20.0, 0.3, 0.6)",0.7145322263240814,0.30809181928634644,0.1778503656387329,0
seg-only,"(1.5, 20.0, 0.3, 0.6)",0.6802788972854614,0.2522856593132019,0.06814610958099365,0
seg-only,"(1.5, 20.0, 0.3, 0.6)",0.6928071081638336,0.22457736730575562,0.21967566013336182,0
seg-only,"(1.5, 20.0, 0.3, 0.6)",0.6933427453041077,0.3133293390274048,0.2642936706542969,0
seg-only,"(1.5, 20.0, 0.3, 0.6)",0.6713414192199707,0.19790172576904297,0.15476572513580322,0
seg-only,"(1.5, 20.0, 0.3, 0.6)",0.6744137108325958,0.23028039932250977,0.2190340757369995,0
seg-only,"(1.5, 20.0, 0.3, 0.6)",0.6827046275138855,0.2162371277809143,0.13671720027923584,0
seg-only,"(1.5, 20.0, 0.3, -0.3)",0.6951090395450592,0.2242535948753357,0.39734673500061035,0
