method,config,edge_mae,ler_mae,lwr_mae,seed
seg-only,"(1.5, 8.0, 0.7, 0.3)",0.6010830402374268,0.2048509120941162,0.19935500621795654,0
seg-only,"(1.5, 8.0, 0.7, 0.3)",0.6280394792556763,0.18629831075668335,0.2537388801574707,0
seg-only,"(1.5, 8.0, 0.7, 0.3)",0.6363752782344818,0.22659170627593994,0.29672157764434814,0
seg-only,"(1.5, 8.0, 0.7, 0.3)",0.6078546345233917,0.16896694898605347,0.14320409297943115,0
seg-only,"(1.5, 8.0, 0.7, 0.3)",0.6089067161083221,0.20254004001617432,0.24080109596252441,0
seg-only,"(1.5, 8.0, 0.7, 0.3)",0.5874854326248169,0.16197967529296875,0.199928879737854,0
seg-only,"(1.5, 8.0, 0.7, 0.3)",0.6487943232059479,0.17643004655838013,0.18043220043182373,0
seg-only,"(1.5, 8.0, 0.7, 0.3)",0.5888012051582336,0.19062542915344238,0.22259342670440674,0
seg-only,"(1.5, 8.0, 0.7, 0.6)",0.6010409891605377,0.18878591060638428,0.026064515113830566,0
seg-only,"(1.5, 8.0, 0.7, 0.6)",0.6257469356060028,0.24348032474517822,0.17465543746948242,0
seg-only,"(1.5, 8.0, 0.7, 0.6)",0.5736846029758453,0.17097455263137817,0.12578463554382324,0
seg-only,"(1.5, 8.0, 0.7, 0.6)",0.6463714838027954,0.23895186185836792,0.13685476779937744,0
seg-only,"(1.5, 8.0, 0.7, 0.6)",0.6463485658168793,0.25218719244003296,0.10878050327301025,0
seg-only,"(1.5, 8.0, 0.7, 0.6)",0.6608637869358063,0.1962352991104126,0.05074632167816162,0
seg-only,"(1.5, 8.0, 0.7, 0.6)",0.6134770512580872,0.16233593225479126,0.2286388874053955,0
seg-only,"(1.5, 8.0, 0.7, 0.6)",0.6573127508163452,0.30209606885910034,0.21913981437683105,0
seg-only,"(1.5, 8.0, 0.7, 0.6)",0.625663161277771,0.2074744701385498,0.11862242221832275,0
seg-only,"(1.5, 8.0, 0.7, 0.6)",0.6415213048458099,0.19689464569091797,0.05842876434326172,0
seg-only,"(1.5, 8.0, 0.7, 0.6)",0.617590606212616,0.24686843156814575,0.16915953159332275,0
seg-only,"(1.5, 8.0, 0.7, 0.6)",0.6294961869716644,0.14550405740737915,0.11142635345458984,0
seg-only,"(1.5, 8.0, 0.7, 0.6)",0.6444703340530396,0.21794134378433228,0.1670140027999878,0
seg-only,"(1.5, 8.0, 0.7, 0.6)",0.6795055568218231,0.25967901945114136,0.08283591270446777,0
seg-only,"(1.5, 8.0, 0.7, 0.6)",0.6334132850170135,0.24467360973358154,0.21873235702514648,0
seg-only,"(1.5, 8.0, 0.7, -0.3)",0.6250787973403931,0.19345533847808838,0.47408246994018555,0
seg-only,"(1.5, 8.0, 0.7, -0.3)",0.6222447156906128,0.15431088209152222,0.16623187065124512,0
seg-only,"(1.5, 8.0, 0.7, -0.3)",0.6253328025341034,0.21890854835510254,0.3935738801956177,0
seg-only,"(1.5, 8.0, 0.7, -0.3)",0.610360711812973,0.21335041522979736,0.35642504692077637,0
seg-only,"(1.5, 8.0, 0.7, -0.3)",0.6242828667163849,0.20207905769348145,0.3889871835708618,0
seg-only,"(1.5, 8.0, 0.7, -0.3)",0.6141355335712433,0.24742233753204346,0.4173319339752197,0
seg-only,"(1.5, 8.0, 0.7, -0.3)",0.6224838495254517,0.20732462406158447,0.40663576126098633,0
seg-only,"(1.5, 8.0, 0.7, -0.3)",0.5520210266113281,0.1432287096977234,0.27622151374816895,0
seg-only,"(1.5, 8.0, 0.7, -0.3)",0.6014778316020966,0.24150323867797852,0.41852593421936035,0
seg-only,"(1.5, 8.0, 0.7, -0.3)",0.6056925058364868,0.17759740352630615,0.2842066287994385,0
seg-only,"(1.5, 8.0, 0.7, -0.3)",0.6169588565826416,0.25282758474349976,0.4069603681564331,0
seg-only,"(1.5, 8.0, 0.7, -0.3)",0.6251517534255981,0.27115046977996826,0.5754622220993042,0
seg-only,"(1.5, 8.0, 0.7, -0.3)",0.6062994301319122,0.22057759761810303,0.3954836130142212,0
seg-only,"(1.5, 8.0, 0.7, -0.3)",0.648872971534729,0.34307795763015747,0.6329877376556396,0
seg-only,"(1.5, 8.0, 0.7, -0.3)",0.6526831984519958,0.23215752840042114,0.35900235176086426,0
