method,config,edge_mae,ler_mae,lwr_mae,seed
seg-only,"(1.5, 8.0, 0.7, 0.3)",0.19912834465503693,0.02443474531173706,0.009545087814331055,0
seg-only,"(1.5, 8.0, 0.7, 0.3)",0.19789206236600876,0.006564199924468994,0.02685689926147461,0
seg-only,"(1.5, 8.0, 0.7, 0.3)",0.21111007779836655,0.009773313999176025,0.021731138229370117,0
seg-only,"(1.5, 8.0, 0.7, 0.3)",0.1931733787059784,0.0034287571907043457,0.017900943756103516,0
seg-only,"(1.5, 8.0, 0.7, 0.3)",0.1963753178715706,0.006651639938354492,0.0075223445892333984,0
seg-only,"(1.5, 8.0, 0.7, 0.3)",0.2027602568268776,0.013561785221099854,0.015616178512573242,0
seg-only,"(1.5, 8.0, 0.7, 0.6)",0.2087402641773224,0.02515256404876709,0.007640242576599121,0
seg-only,"(1.5, 8.0, 0.7, 0.6)",0.19804918766021729,0.029134631156921387,0.009407758712768555,0
seg-only,"(1.5, 8.0, 0.7, 0.6)",0.20979353040456772,0.007409334182739258,0.027495503425598145,0
seg-only,"(1.5, 8.0, 0.7, 0.6)",0.2216433882713318,0.012760400772094727,0.02082836627960205,0
seg-only,"(1.5, 8.0, 0.7, 0.6)",0.197552852332592,0.01009988784790039,0.03771007061004639,0
seg-only,"(1.5, 8.0, 0.7, 0.6)",0.20169267803430557,0.016933202743530273,0.01945173740386963,0
seg-only,"(1.5, 8.0, 0.7, 0.6)",0.21536603569984436,0.006870687007904053,0.010694265365600586,0
seg-only,"(1.5, 8.0, 0.7, 0.6)",0.1967465654015541,0.019797801971435547,0.0003522634506225586,0
seg-only,"(1.5, 8.0, 0.7, 0.6)",0.20257344841957092,0.008275806903839111,0.007970333099365234,0
seg-only,"(1.5, 8.0, 0.7, 0.6)",0.1907828003168106,0.011394262313842773,0.013574719429016113,0
seg-only,"(1.5, 8.0, 0.7, 0.6)",0.214193195104599,0.017636120319366455,0.0457230806350708,0
seg-only,"(1.5, 8.0, 0.7, 0.6)",0.20302096009254456,0.010636568069458008,0.03308403491973877,0
seg-only,"(1.5, 8.0, 0.7, 0.6)",0.21653366088867188,0.02787017822265625,0.029917120933532715,0
seg-only,"(1.5, 8.0, 0.7, 0.6)",0.20698077976703644,0.014454066753387451,0.004201531410217285,0
seg-only,"(1.5, 8.0, 0.7, 0.6)",0.1961735337972641,0.025776207447052002,0.007713913917541504,0
seg-only,"(1.5, 8.0, 0.7, -0.3)",0.19253460317850113,0.0042397379875183105,0.010732412338256836,0
seg-only,"(1.5, 8.0, 0.7, -0.3)",0.1988508328795433,0.0025771260261535645,0.004843711853027344,0
seg-only,"(1.5, 8.0, 0.7, -0.3)",0.21049190312623978,0.02422386407852173,0.05687308311462402,0
